(Number of Powers   32768 )
(Number of Trafos   752.000 )
(Flux    517.90893600 )
(Average Poisson level      0.00400195 )
(Renormalization const  0.20076209E-02 )
(Background rate   10.000000     )
(Count rate per PCU   220.91411     )
(Count rate * VLE rate per PCU   18698.281     )
    1264.250000 -0.78814948E-04 0.14306459E-03
    1264.312500 -0.88429435E-04 0.14271399E-03
    1264.375000 -0.81790262E-04 0.14295609E-03
    1264.437500 -0.82681756E-04 0.14292359E-03
    1264.500000 0.92096401E-04 0.14929709E-03
    1264.562500 -0.85078373E-05 0.14562844E-03
    1264.625000 -0.10604845E-03 0.14207150E-03
    1264.687500 0.22669490E-03 0.15420539E-03
    1264.750000 0.78036413E-04 0.14878440E-03
    1264.812500 -0.78886267E-04 0.14306200E-03
    1264.875000 -0.11961399E-03 0.14157681E-03
    1264.937500 -0.66032488E-04 0.14353073E-03
    1265.000000 0.33227308E-03 0.15805545E-03
    1265.062500 0.39809661E-05 0.14608385E-03
    1265.125000 -0.42632524E-04 0.14438404E-03
    1265.187500 -0.91830749E-04 0.14258997E-03
    1265.250000 0.19496348E-03 0.15304828E-03
    1265.312500 -0.97477430E-04 0.14238404E-03
    1265.375000 0.28898742E-05 0.14604407E-03
    1265.437500 0.23825009E-04 0.14680748E-03
    1265.500000 0.11142685E-03 0.15000200E-03
    1265.562500 0.25012213E-03 0.15505972E-03
    1265.625000 0.19147123E-04 0.14663693E-03
    1265.687500 -0.23603391E-03 0.13733143E-03
    1265.750000 -0.10451963E-03 0.14212728E-03
    1265.812500 -0.19780453E-03 0.13872550E-03
    1265.875000 0.83637147E-04 0.14898865E-03
    1265.937500 0.98415592E-04 0.14952755E-03
    1266.000000 0.18935127E-03 0.15284363E-03
    1266.062500 0.27727954E-04 0.14694985E-03
    1266.125000 0.23326251E-04 0.14678932E-03
    1266.187500 -0.74995528E-05 0.14566524E-03
    1266.250000 0.24808644E-05 0.14602917E-03
    1266.312500 0.39182149E-04 0.14736752E-03
    1266.375000 -0.17910997E-04 0.14528555E-03
    1266.437500 0.18281571E-03 0.15260531E-03
    1266.500000 -0.12022451E-03 0.14155457E-03
    1266.562500 -0.27070284E-04 0.14495155E-03
    1266.625000 0.50372124E-04 0.14777559E-03
    1266.687500 0.23311844E-03 0.15443967E-03
    1266.750000 0.18183878E-03 0.15256969E-03
    1266.812500 -0.82908395E-04 0.14291535E-03
    1266.875000 0.12733157E-04 0.14640304E-03
    1266.937500 -0.74554686E-04 0.14321996E-03
    1267.000000 -0.29755533E-04 0.14485363E-03
    1267.062500 -0.74717907E-04 0.14321401E-03
    1267.125000 -0.14423118E-03 0.14067914E-03
    1267.187500 -0.34705536E-04 0.14467312E-03
    1267.250000 -0.58562615E-04 0.14380315E-03
    1267.312500 0.11059734E-03 0.14997178E-03
    1267.375000 0.12474827E-03 0.15048780E-03
    1267.437500 0.65197957E-04 0.14831623E-03
    1267.500000 -0.28475682E-03 0.13555470E-03
    1267.562500 -0.21011959E-03 0.13827643E-03
    1267.625000 0.36250392E-04 0.14726062E-03
    1267.687500 0.54576144E-05 0.14613773E-03
    1267.750000 0.89590649E-04 0.14920573E-03
    1267.812500 -0.11030967E-03 0.14191613E-03
    1267.875000 0.41561539E-05 0.14609026E-03
    1267.937500 0.35629575E-04 0.14723798E-03
    1268.000000 0.77546756E-05 0.14622149E-03
    1268.062500 0.17917364E-03 0.15247251E-03
    1268.125000 0.13687450E-03 0.15092999E-03
    1268.187500 -0.10673987E-03 0.14204631E-03
    1268.250000 0.11091613E-04 0.14634317E-03
    1268.312500 -0.10165632E-03 0.14223169E-03
    1268.375000 -0.94361876E-05 0.14559460E-03
    1268.437500 -0.72778159E-04 0.14328475E-03
    1268.500000 0.49787686E-04 0.14775427E-03
    1268.562500 0.43938533E-04 0.14754097E-03
    1268.625000 -0.23879646E-03 0.13723069E-03
    1268.687500 -0.31055559E-04 0.14480622E-03
    1268.750000 0.23016610E-03 0.15433200E-03
    1268.812500 -0.85961015E-04 0.14280403E-03
    1268.875000 -0.92578885E-05 0.14560109E-03
    1268.937500 0.10395841E-03 0.14972968E-03
    1269.000000 0.19737829E-03 0.15313635E-03
    1269.062500 -0.29192970E-03 0.13529313E-03
    1269.125000 0.33635981E-04 0.14716528E-03
    1269.187500 -0.60312814E-05 0.14571876E-03
    1269.250000 -0.60242928E-04 0.14374188E-03
    1269.312500 -0.11622177E-03 0.14170054E-03
    1269.375000 -0.46600089E-04 0.14423938E-03
    1269.437500 0.11579600E-04 0.14636097E-03
    1269.500000 0.22819692E-03 0.15426018E-03
    1269.562500 0.11910781E-03 0.15028213E-03
    1269.625000 0.15025766E-03 0.15141803E-03
    1269.687500 0.18634148E-03 0.15273388E-03
    1269.750000 0.20961221E-04 0.14670307E-03
    1269.812500 -0.42354190E-04 0.14439420E-03
    1269.875000 0.22896635E-03 0.15428827E-03
    1269.937500 0.92732771E-04 0.14932035E-03
    1270.000000 0.14227108E-03 0.15112681E-03
    1270.062500 -0.14229908E-03 0.14074960E-03
    1270.125000 -0.79250523E-04 0.14304875E-03
    1270.187500 0.60005754E-04 0.14812688E-03
    1270.250000 -0.15849435E-04 0.14536075E-03
    1270.312500 -0.10313273E-03 0.14217784E-03
    1270.375000 0.10624853E-03 0.14981320E-03
    1270.437500 0.14480652E-03 0.15121925E-03
    1270.500000 -0.19311851E-03 0.13889640E-03
    1270.562500 0.15603669E-03 0.15162879E-03
    1270.625000 -0.35879435E-04 0.14463032E-03
    1270.687500 -0.26074730E-03 0.13643024E-03
    1270.750000 0.84432195E-05 0.14624660E-03
    1270.812500 0.11549182E-03 0.15015027E-03
    1270.875000 0.71193339E-04 0.14853486E-03
    1270.937500 -0.85742271E-04 0.14281202E-03
    1271.000000 -0.21645840E-03 0.13804529E-03
    1271.062500 0.47640682E-04 0.14767598E-03
    1271.125000 -0.34446319E-03 0.13337743E-03
    1271.187500 0.79664082E-04 0.14884377E-03
    1271.250000 -0.77880613E-04 0.14309869E-03
    1271.312500 -0.93983735E-05 0.14559599E-03
    1271.375000 -0.97913246E-04 0.14236818E-03
    1271.437500 -0.33955723E-04 0.14470048E-03
    1271.500000 -0.61773426E-04 0.14368608E-03
    1271.562500 0.13440846E-04 0.14642885E-03
    1271.625000 -0.90771966E-04 0.14262860E-03
    1271.687500 0.40896924E-04 0.14743008E-03
    1271.750000 -0.14017553E-03 0.14082703E-03
    1271.812500 0.31739243E-03 0.15751283E-03
    1271.875000 0.13170527E-03 0.15074153E-03
    1271.937500 -0.19401048E-04 0.14523123E-03
    1272.000000 0.16229654E-03 0.15185705E-03
    1272.062500 -0.13671080E-04 0.14544018E-03
    1272.125000 -0.41906168E-06 0.14592343E-03
    1272.187500 -0.21061500E-04 0.14517068E-03
    1272.250000 -0.29506083E-03 0.13517895E-03
    1272.312500 -0.22908984E-03 0.13758466E-03
    1272.375000 0.53298852E-04 0.14788231E-03
    1272.437500 -0.20258174E-03 0.13855133E-03
    1272.500000 -0.18256466E-03 0.13928126E-03
    1272.562500 -0.11917124E-03 0.14159299E-03
    1272.625000 0.38426375E-03 0.15995136E-03
    1272.687500 0.27472592E-04 0.14694054E-03
    1272.750000 0.93282266E-04 0.14934037E-03
    1272.812500 0.54209733E-04 0.14791553E-03
    1272.875000 -0.48579084E-04 0.14416721E-03
    1272.937500 -0.57175234E-05 0.14573023E-03
    1273.000000 -0.10627103E-03 0.14206341E-03
    1273.062500 -0.28601258E-04 0.14489573E-03
    1273.125000 0.19290001E-04 0.14664215E-03
    1273.187500 0.23783126E-04 0.14680598E-03
    1273.250000 0.66628891E-04 0.14836842E-03
    1273.312500 -0.10236233E-03 0.14220594E-03
    1273.375000 -0.52586856E-04 0.14402108E-03
    1273.437500 0.80472048E-04 0.14887322E-03
    1273.500000 -0.10285487E-03 0.14218799E-03
    1273.562500 -0.14505661E-03 0.14064905E-03
    1273.625000 0.59828653E-04 0.14812044E-03
    1273.687500 -0.16014067E-03 0.14009897E-03
    1273.750000 -0.14131401E-03 0.14078552E-03
    1273.812500 0.10336177E-03 0.14970794E-03
    1273.875000 0.22362983E-03 0.15409366E-03
    1273.937500 0.33401753E-03 0.15811907E-03
    1274.000000 -0.15891317E-06 0.14593292E-03
    1274.062500 0.66576722E-04 0.14836651E-03
    1274.125000 -0.71298884E-04 0.14333871E-03
    1274.187500 0.70767339E-04 0.14851932E-03
    1274.250000 0.95401272E-04 0.14941762E-03
    1274.312500 0.21795683E-03 0.15388679E-03
    1274.375000 0.21240971E-03 0.15368449E-03
    1274.437500 0.44539483E-04 0.14756290E-03
    1274.500000 0.51187988E-04 0.14780535E-03
    1274.562500 -0.18762691E-03 0.13909668E-03
    1274.625000 -0.16549466E-04 0.14533523E-03
    1274.687500 0.71201473E-04 0.14853518E-03
    1274.750000 0.94148156E-04 0.14937196E-03
    1274.812500 -0.11692203E-03 0.14167502E-03
    1274.875000 -0.10798963E-03 0.14200075E-03
    1274.937500 0.16710270E-03 0.15203233E-03
    1275.000000 0.19229762E-03 0.15295109E-03
    1275.062500 0.13909617E-03 0.15101105E-03
    1275.125000 -0.38022848E-04 0.14455218E-03
    1275.187500 0.11014525E-03 0.14995532E-03
    1275.250000 0.10873897E-03 0.14990402E-03
    1275.312500 0.15139663E-03 0.15145959E-03
    1275.375000 0.71714596E-04 0.14855390E-03
    1275.437500 0.18020633E-03 0.15251018E-03
    1275.500000 -0.14058957E-03 0.14081194E-03
    1275.562500 0.23402524E-03 0.15447276E-03
    1275.625000 -0.68486792E-04 0.14344128E-03
    1275.687500 0.80653459E-04 0.14887986E-03
    1275.750000 0.51128422E-03 0.16458335E-03
    1275.812500 0.19552495E-03 0.15306882E-03
    1275.875000 0.11435525E-04 0.14635576E-03
    1275.937500 0.23793418E-04 0.14680639E-03
    1276.000000 0.10000521E-03 0.14958555E-03
    1276.062500 0.16685356E-03 0.15202326E-03
    1276.125000 0.89221125E-04 0.14919230E-03
    1276.187500 0.15116758E-03 0.15145127E-03
    1276.250000 -0.69926340E-04 0.14338878E-03
    1276.312500 -0.54940636E-04 0.14393526E-03
    1276.375000 0.12490480E-05 0.14598429E-03
    1276.437500 0.29313256E-04 0.14700770E-03
    1276.500000 -0.29779467E-05 0.14583014E-03
    1276.562500 -0.18786934E-03 0.13908785E-03
    1276.625000 0.64403866E-04 0.14828732E-03
    1276.687500 0.15375806E-04 0.14649944E-03
    1276.750000 0.57897523E-04 0.14805005E-03
    1276.812500 0.26287205E-04 0.14689735E-03
    1276.875000 -0.46743684E-04 0.14423417E-03
    1276.937500 -0.22157570E-03 0.13785870E-03
    1277.000000 -0.33061334E-03 0.13388251E-03
    1277.062500 -0.15454880E-03 0.14030293E-03
    1277.125000 0.25313624E-03 0.15516968E-03
    1277.187500 -0.10020935E-03 0.14228448E-03
    1277.250000 0.15523279E-03 0.15159950E-03
    1277.312500 0.81218990E-04 0.14890049E-03
    1277.375000 -0.14244747E-05 0.14588679E-03
    1277.437500 0.11267470E-03 0.15004756E-03
    1277.500000 -0.82118619E-04 0.14294418E-03
    1277.562500 0.28142228E-03 0.15620116E-03
    1277.625000 0.26665677E-03 0.15566270E-03
    1277.687500 -0.42576404E-03 0.13041272E-03
    1277.750000 0.93680748E-04 0.14935492E-03
    1277.812500 0.27416591E-03 0.15593653E-03
    1277.875000 -0.32909862E-04 0.14473863E-03
    1277.937500 -0.14493407E-04 0.14541022E-03
    1278.000000 -0.19045049E-03 0.13899372E-03
    1278.062500 0.13747282E-03 0.15095185E-03
    1278.125000 0.70516282E-04 0.14851020E-03
    1278.187500 0.24038201E-03 0.15470457E-03
    1278.250000 -0.21426928E-03 0.13812515E-03
    1278.312500 -0.96816169E-04 0.14240821E-03
    1278.375000 0.77907178E-04 0.14877971E-03
    1278.437500 0.17460105E-03 0.15230579E-03
    1278.500000 0.55169671E-05 0.14613992E-03
    1278.562500 -0.28566676E-03 0.13552155E-03
    1278.625000 0.15864703E-03 0.15172400E-03
    1278.687500 -0.22633831E-03 0.13768504E-03
    1278.750000 0.17311340E-03 0.15225154E-03
    1278.812500 0.19686566E-04 0.14665663E-03
    1278.875000 0.96605327E-04 0.14946157E-03
    1278.937500 0.10851998E-03 0.14989606E-03
    1279.000000 -0.24801942E-04 0.14503431E-03
    1279.062500 0.11340704E-03 0.15007428E-03
    1279.125000 -0.31462606E-03 0.13446550E-03
    1279.187500 -0.62458137E-04 0.14366112E-03
    1279.250000 -0.97957280E-04 0.14236660E-03
    1279.312500 -0.90597976E-04 0.14263496E-03
    1279.375000 -0.80497892E-04 0.14300327E-03
    1279.437500 -0.61112885E-04 0.14371019E-03
    1279.500000 0.24640490E-03 0.15492422E-03
    1279.562500 0.16687032E-03 0.15202389E-03
    1279.625000 0.93632880E-04 0.14935317E-03
    1279.687500 -0.92874696E-04 0.14255194E-03
    1279.750000 0.76175413E-04 0.14871657E-03
    1279.812500 -0.11700676E-03 0.14167195E-03
    1279.875000 -0.12139578E-03 0.14151189E-03
    1279.937500 -0.15080356E-03 0.14043950E-03
    1280.000000 0.15657638E-03 0.15164848E-03
    1280.062500 -0.14199682E-03 0.14076065E-03
    1280.125000 0.20436425E-03 0.15339113E-03
    1280.187500 -0.26867070E-03 0.13614133E-03
    1280.250000 0.11342762E-03 0.15007501E-03
    1280.312500 0.25735030E-03 0.15532333E-03
    1280.375000 -0.17868278E-03 0.13942285E-03
    1280.437500 0.11114109E-03 0.14999164E-03
    1280.500000 0.26633750E-04 0.14690997E-03
    1280.562500 -0.14084253E-03 0.14080275E-03
    1280.625000 0.70395181E-04 0.14850577E-03
    1280.687500 0.48120055E-04 0.14769350E-03
    1280.750000 0.75162578E-04 0.14867964E-03
    1280.812500 -0.65490654E-04 0.14355054E-03
    1280.875000 -0.23747898E-03 0.13727878E-03
    1280.937500 0.19139655E-03 0.15291825E-03
    1281.000000 -0.58907244E-04 0.14379062E-03
    1281.062500 -0.21553555E-04 0.14515276E-03
    1281.125000 -0.13838465E-03 0.14089237E-03
    1281.187500 0.22573663E-03 0.15417051E-03
    1281.250000 0.62866908E-04 0.14823125E-03
    1281.312500 -0.91581853E-04 0.14259909E-03
    1281.375000 -0.56643930E-05 0.14573218E-03
    1281.437500 0.81902508E-04 0.14892542E-03
    1281.500000 0.31122090E-05 0.14605222E-03
    1281.562500 0.12663273E-04 0.14640052E-03
    1281.625000 -0.12607726E-03 0.14134118E-03
    1281.687500 0.11436866E-03 0.15010932E-03
    1281.750000 0.23033028E-03 0.15433801E-03
    1281.812500 -0.17400393E-03 0.13959348E-03
    1281.875000 -0.11588144E-03 0.14171298E-03
    1281.937500 0.21829930E-03 0.15389931E-03
    1282.000000 -0.84314922E-06 0.14590799E-03
    1282.062500 -0.39492315E-04 0.14449860E-03
    1282.125000 -0.12698693E-04 0.14547567E-03
    1282.187500 0.17506535E-03 0.15232271E-03
    1282.250000 0.32572414E-04 0.14712653E-03
    1282.312500 0.85808802E-04 0.14906787E-03
    1282.375000 -0.15417831E-03 0.14031644E-03
    1282.437500 -0.11485736E-03 0.14175032E-03
    1282.500000 -0.16180807E-03 0.14003820E-03
    1282.562500 -0.11507060E-03 0.14174254E-03
    1282.625000 -0.60629922E-04 0.14372780E-03
    1282.687500 0.57626607E-04 0.14804018E-03
    1282.750000 0.13240338E-03 0.15076699E-03
    1282.812500 -0.69547961E-04 0.14340259E-03
    1282.875000 -0.13932449E-03 0.14085810E-03
    1282.937500 0.46220757E-04 0.14762423E-03
    1283.000000 -0.49988721E-04 0.14411584E-03
    1283.062500 -0.53819153E-04 0.14397615E-03
    1283.125000 0.40708095E-04 0.14742321E-03
    1283.187500 -0.18986533E-04 0.14524638E-03
    1283.250000 -0.53711934E-04 0.14398007E-03
    1283.312500 0.19883772E-04 0.14666382E-03
    1283.375000 -0.46180550E-04 0.14425471E-03
    1283.437500 0.77361990E-04 0.14875983E-03
    1283.500000 -0.47673471E-04 0.14420027E-03
    1283.562500 0.91831709E-04 0.14928749E-03
    1283.625000 -0.12405039E-04 0.14548637E-03
    1283.687500 -0.29533484E-03 0.13516897E-03
    1283.750000 -0.21823493E-03 0.13798053E-03
    1283.812500 0.59807353E-04 0.14811970E-03
    1283.875000 0.18989165E-04 0.14663121E-03
    1283.937500 0.17150943E-03 0.15219304E-03
    1284.000000 -0.20742476E-03 0.13837473E-03
    1284.062500 -0.23510031E-03 0.13736553E-03
    1284.125000 0.45259141E-04 0.14758916E-03
    1284.187500 0.11882971E-03 0.15027201E-03
    1284.250000 -0.43163833E-04 0.14436472E-03
    1284.312500 0.14436926E-03 0.15120335E-03
    1284.375000 -0.21563080E-03 0.13807550E-03
    1284.437500 0.17689860E-03 0.15238956E-03
    1284.500000 0.55806282E-04 0.14797378E-03
    1284.562500 -0.21572701E-04 0.14515205E-03
    1284.625000 -0.21379613E-03 0.13814241E-03
    1284.687500 0.13074724E-03 0.15070659E-03
    1284.750000 -0.48793281E-04 0.14415944E-03
    1284.812500 0.45000331E-03 0.16234868E-03
    1284.875000 0.13195585E-03 0.15075067E-03
    1284.937500 -0.54244196E-04 0.14396066E-03
    1285.000000 -0.48056634E-04 0.14418630E-03
    1285.062500 -0.44960700E-04 0.14429918E-03
    1285.125000 0.68430309E-04 0.14843415E-03
    1285.187500 0.24509005E-04 0.14683249E-03
    1285.250000 0.16376576E-03 0.15191066E-03
    1285.312500 -0.12611100E-04 0.14547886E-03
    1285.375000 0.34423367E-04 0.14719402E-03
    1285.437500 -0.34890774E-04 0.14466640E-03
    1285.500000 -0.46838937E-04 0.14423071E-03
    1285.562500 0.86483706E-04 0.14909249E-03
    1285.625000 0.19584564E-03 0.15308050E-03
    1285.687500 -0.16398211E-04 0.14534075E-03
    1285.750000 0.74099487E-04 0.14864087E-03
    1285.812500 0.16079428E-04 0.14652511E-03
    1285.875000 -0.31141812E-03 0.13458249E-03
    1285.937500 0.28213405E-03 0.15622711E-03
    1286.000000 0.25503506E-03 0.15523891E-03
    1286.062500 0.15099575E-03 0.15144498E-03
    1286.125000 0.25700568E-03 0.15531077E-03
    1286.187500 0.77772675E-04 0.14877482E-03
    1286.250000 -0.10819043E-03 0.14199344E-03
    1286.312500 0.11004641E-03 0.14995172E-03
    1286.375000 0.14024183E-03 0.15105282E-03
    1286.437500 -0.60349430E-04 0.14373803E-03
    1286.500000 0.55067241E-04 0.14794685E-03
    1286.562500 0.23557823E-03 0.15452939E-03
    1286.625000 -0.10583449E-03 0.14207936E-03
    1286.687500 -0.74553012E-04 0.14322007E-03
    1286.750000 -0.16219674E-04 0.14534727E-03
    1286.812500 0.18483229E-05 0.14600613E-03
    1286.875000 -0.24169878E-04 0.14505736E-03
    1286.937500 -0.20810110E-03 0.13835008E-03
    1287.000000 -0.10721996E-03 0.14202883E-03
    1287.062500 -0.34211803E-05 0.14581397E-03
    1287.125000 -0.12768697E-03 0.14128248E-03
    1287.187500 -0.68298199E-04 0.14344817E-03
    1287.250000 0.25949706E-03 0.15540161E-03
    1287.312500 0.71185917E-04 0.14853463E-03
    1287.375000 0.19333318E-04 0.14664377E-03
    1287.437500 -0.15072651E-03 0.14044231E-03
    1287.500000 -0.28547435E-03 0.13552856E-03
    1287.562500 -0.25108663E-03 0.13678255E-03
    1287.625000 -0.11843291E-03 0.14161994E-03
    1287.687500 0.98316516E-04 0.14952397E-03
    1287.750000 -0.56154506E-04 0.14389100E-03
    1287.812500 -0.62483748E-04 0.14366019E-03
    1287.875000 0.95222495E-04 0.14941115E-03
    1287.937500 -0.31234743E-03 0.13454859E-03
    1288.000000 0.46764507E-06 0.14595580E-03
    1288.062500 0.48099952E-04 0.14769277E-03
    1288.125000 -0.17938999E-04 0.14528456E-03
    1288.187500 0.40658797E-04 0.14742139E-03
    1288.250000 -0.46604157E-04 0.14423927E-03
    1288.312500 -0.27235420E-03 0.13600699E-03
    1288.375000 0.14365511E-03 0.15117729E-03
    1288.437500 0.47739526E-04 0.14767962E-03
    1288.500000 -0.41608204E-04 0.14442143E-03
    1288.562500 0.87611414E-04 0.14913359E-03
    1288.625000 -0.11331538E-03 0.14180655E-03
    1288.687500 -0.22455172E-03 0.13775018E-03
    1288.750000 0.72591247E-04 0.14858588E-03
    1288.812500 -0.28116285E-03 0.13568578E-03
    1288.875000 0.16888353E-04 0.14655461E-03
    1288.937500 -0.27989061E-04 0.14491809E-03
    1289.000000 -0.14671611E-03 0.14058856E-03
    1289.062500 -0.30700993E-03 0.13474324E-03
    1289.125000 0.64850450E-04 0.14830359E-03
    1289.187500 0.21127218E-03 0.15364305E-03
    1289.250000 -0.33601496E-03 0.13368553E-03
    1289.312500 -0.45378805E-04 0.14428394E-03
    1289.375000 0.75741751E-04 0.14870075E-03
    1289.437500 0.13177826E-04 0.14641928E-03
    1289.500000 -0.11061721E-03 0.14190494E-03
    1289.562500 0.12123687E-03 0.15035979E-03
    1289.625000 0.12280494E-03 0.15041698E-03
    1289.687500 -0.78219738E-04 0.14308636E-03
    1289.750000 -0.10796259E-03 0.14200175E-03
    1289.812500 0.10901012E-03 0.14991392E-03
    1289.875000 0.18057370E-03 0.15252360E-03
    1289.937500 0.80902122E-04 0.14888894E-03
    1290.000000 -0.77157369E-04 0.14312510E-03
    1290.062500 -0.21962781E-03 0.13792973E-03
    1290.125000 0.15223546E-03 0.15149018E-03
    1290.187500 -0.25994628E-03 0.13645948E-03
    1290.250000 -0.16559972E-03 0.13989993E-03
    1290.312500 -0.11410779E-03 0.14177765E-03
    1290.375000 0.36928643E-04 0.14728539E-03
    1290.437500 0.19100693E-04 0.14663527E-03
    1290.500000 0.82038925E-04 0.14893038E-03
    1290.562500 -0.11001314E-03 0.14192697E-03
    1290.625000 0.36804768E-03 0.15936005E-03
    1290.687500 -0.57631871E-04 0.14383711E-03
    1290.750000 0.19406217E-03 0.15301545E-03
